image_page,level,chinese,english,code,confidence,malignant_primary,malignant_secondary,in_situ,benign,uncertain_or_unspecified
418,1,hé 河,,,0.9998736381530762,,,,,
418,2,河盲病-见盘尾丝虫病,River blindness,,0.9994468688964844,,,,,
418,1,hé 核,,,0.9998922348022461,,,,,
418,2,核黄素缺乏(病),"Ariboflavinosis, Riboflavin deficiency",E53.0,0.9651945233345032,,,,,
418,2,核型 - 另见情况,Karyotype - see also condition,,0.9451988935470581,,,,,
418,3,"45,X","45, X",Q96.0,0.9764733910560608,,,,,
418,3,"46,X","46, X",,0.9877547025680542,,,,,
418,4,伴有异常，除外同种(Xq),with abnormality except iso (Xq),Q96.2,0.9731376767158508,,,,,
418,4,同种(Xq),iso (Xq),Q96.1,0.9222139716148376,,,,,
418,3,"46,XX","46,XX",,0.8748852610588074,,,,,
418,4,伴有条纹性腺,with streak gonads,Q99.1,0.9858484864234924,,,,,
418,4,两性同体(真),hermaphrodite (true),Q99.1,0.9641504883766174,,,,,
418,4,男性,male,Q98.3,0.9622854590415955,,,,,
418,5,见于克兰费尔特综合征,in Klinefelter's syndrome,Q98.2,0.961962103843689,,,,,
418,3,"46,XY","46,XY",,0.9874312877655029,,,,,
418,4,伴有条纹性腺,with streak gonads,Q99.1,0.9772664904594421,,,,,
418,4,女性,female,Q97.3,0.942305862903595,,,,,
418,3,"47,XXX","47, XXX",Q97.0,0.957541823387146,,,,,
418,3,"47,XXY，伴有克兰费尔特综合征","47, XXY, with Klinefelter's syndrome",Q98.0,0.9400567412376404,,,,,
418,3,"47,XYY","47, XYY",Q98.5,0.9796484708786011,,,,,
418,2,核异常性宫颈涂片,Dyskaryotic cervical smear,R87.6,0.9855480790138245,,,,,
418,1,hé 验,,,0.7957670092582703,,,,,
418,2,验,"Occlusion, occluded",,0.43424326181411743,,,,,
418,3,创伤性,traumatic,,0.9899099469184875,,,,,
418,4,无牙牙槽嵴,edentulous (alveolar) ridge,K06.2,0.9671225547790527,,,,,
418,4,牙龈,gingiva,K06.2,0.9485563635826111,,,,,
418,4,牙周,periodontal,K05.5,0.9493570327758789,,,,,
418,3,下颌牙齿后部舌侧,"posterior lingual, of mandibular teeth",K07.2,0.9668661952018738,,,,,
418,3,牙龈，创伤性,"gingiva, traumatic",K06.2,0.9904251098632812,,,,,
418,1,hé 颌,,,0.9824126362800598,,,,,
418,2,颌动瞬目现象或颌动瞬目现象综合征,Jaw-winking phenomenon or syndrome,Q07.8,0.9979730248451233,,,,,
418,1,hè 赫,,,0.9998694062232971,,,,,
418,2,赫伯登病或结节(伴有关节病),Heberden's disease or nodes (with arthropathy),M15.1,0.9955095052719116,,,,,
418,2,赫尔病[糖原贮积症],Hers' disease,E74.0,0.992671549320221,,,,,
419,2,赫克斯海默反应,Herxheimer's reaction,T78.2,0.9637945890426636,,,,,
419,2,赫勒病或赫勒综合征[蜕变性精神病],Heller's disease or syndrome,F84.3,0.9799852967262268,,,,,
419,2,赫里克贫血(另见病，镰状细胞),"Herrick's anemia (see also Disease, sickle-cell)",D57.1,0.9952647089958191,,,,,
419,2,赫利茨综合征,Herlitz' syndrome,Q81.1,0.9913376569747925,,,,,
419,2,赫日曼斯基-普德拉克综合征,Hermansky-Pudlak syndrome,E70.3,0.9999477863311768,,,,,
419,2,赫斯特病[急性和亚急性出血性脑白质炎],Hurst's disease,G36.1,0.9998332858085632,,,,,
419,2,赫脱-吉综合征[幼儿乳糜泻、非热带性口炎性腹泻],Herter-Gee syndrome,K90.0,0.9468775987625122,,,,,
419,2,赫希施斯普龙 - 现译名 希尔施普龙,Hirschsprung,,0.942555844783783,,,,,
419,1,hè 褐,,,0.9985823631286621,,,,,
419,2,褐黄病(内源性),Ochronosis (endogenous),E70.2,0.9702616930007935,,,,,
419,3,伴有眼睑褐黄斑,with chloasma of eyelid,E70.2+ H03.8*,0.9677861928939819,,,,,
419,1,hēi 黑,,,0.9994709491729736,,,,,
419,2,黑,Black,,0.9998947978019714,,,,,
419,3,肺,lung,J60,0.9225045442581177,,,,,
419,3,毛舌,hairy tongue,K14.3,0.9801268577575684,,,,,
419,3,眼,eye,S00.1,0.9511393308639526,,,,,
419,2,黑斑病,Melasma,L81.1,0.9999358654022217,,,,,
419,3,艾迪生,suprarenal (gland),E27.1,0.9799509048461914,,,,,
419,3,肾上(腺),adrenal (gland),E27.1,0.9885867834091187,,,,,
419,2,黑变病[黑色素沉着病],Melanosis,L81.4,0.9948721528053284,,,,,
419,3,癌前(M8741/2)-另见黑色素瘤，原位,"precancerous (M8741/2) - see also Melanoma, in situ",,0.9846435785293579,,,,,
419,4,恶性黑(色素)瘤中的(M8741/3)-见黑色素瘤,malignant melanoma in (M8741/3) - see Melanoma,,0.9874768853187561,,,,,
419,3,艾迪生病,addisonian,E27.1,0.9297549724578857,,,,,
419,4,结核性,tuberculous,A18.7+ E35.1*,0.9772229194641113,,,,,
419,3,肝,liver,K76.8,0.9803176522254944,,,,,
419,3,巩膜,sclera,H15.8,0.9860247373580933,,,,,
419,4,先天性,congenital,Q13.8,0.9497038125991821,,,,,
419,3,焦油性,tar,L81.4,0.9659422039985657,,,,,
419,3,角膜(早老性)(老年性),cornea (presenile) (senile),H18.0,0.9745802283287048,,,,,
419,4,先天性,congenital,Q13.4,0.9300569295883179,,,,,
419,3,结肠,colon,K63.8,0.9865229725837708,,,,,
419,3,结膜,conjunctiva,H11.1,0.9712151288986206,,,,,
419,4,先天性,congenital,Q13.8,0.932666003704071,,,,,
419,3,里尔,Riehl's,L81.4,0.9886476993560791,,,,,
419,3,肾上腺,"adrenal, suprarenal",E27.1,0.9984190464019775,,,,,
419,3,眼NEC,eye NEC,H57.8,0.9808669686317444,,,,,
419,4,先天性,congenital,Q15.8,0.975222110748291,,,,,
419,3,中毒性,toxic,L81.4,0.9668099284172058,,,,,
420,2,黑布拉,Hebra's,,0.9999635219573975,,,,,
420,3,糠疹,pityriasis,L26,0.9851850867271423,,,,,
420,3,痒疹,prurigo,L28.2,0.9896476864814758,,,,,
420,2,黑尔普综合征,Hellp syndrome,O14.1,0.9701170325279236,,,,,
420,2,黑粪,Melena,K92.1,0.9640238881111145,,,,,
420,3,伴有溃疡(另见溃疡，按部位，伴有出血),"with ulcer (see also Ulcer, by site, with hemorrhage)",K27.4,0.9469403028488159,,,,,
420,3,新生儿,"newborn, neonatal",P54.1,0.9682899713516235,,,,,
420,4,吞咽母血引起的,due to swallowed maternal blood,P78.2,0.9717708826065063,,,,,
420,2,黑福特病[眼色素层腮腺炎],Heerfordt's disease,D86.8,0.9979915618896484,,,,,
420,2,黑格林异常或黑格林综合征,Hegglin's anomaly or syndrome,D72.0,0.9996733665466309,,,,,
420,2,黑利-黑利病[家族性良性天疱疮],Hailey-Hailey disease,Q82.8,0.9857726097106934,,,,,
420,2,黑瘤-现译名黑色素瘤,Melanoma,,0.9735032320022583,,,,,
420,2,黑毛舌,Hairy black tongue,K14.3,0.9998149871826172,,,,,
420,2,黑矇(后天性)(先天性)(另见盲),Amaurosis (acquired) (congenital) (see also Blindness),H54.0,0.9899693727493286,,,,,
420,3,莱伯，先天性,Leber's congenital,H35.5,0.9850309491157532,,,,,
420,3,尿毒症性-见尿毒症,uremic - see Uremia,,0.9816071391105652,,,,,
420,3,过性,fugax,G45.3,0.8983227610588074,,,,,
420,3,癔症性,hysterical,F44.6,0.960164487361908,,,,,
420,2,黑矇性白痴(婴儿期)(幼年期)(晚期),Amaurotic idiocy (infantile) (juvenile) (late),E75.4,0.9832906723022461,,,,,
420,2,黑尿,Melanuria,R82.9,0.9999832510948181,,,,,
420,2,黑皮病,"Melanoderma, melanodermia",L81.4,0.9728875756263733,,,,,
420,2,黑热病[内脏利什曼病],"Burdwan fever, Kala-azar, Sahib disease",B55.0,0.9997687935829163,,,,,
420,2,黑塞尔巴赫疝[筛筋膜疝]-见疝，腹，特指部位NEC,"Hesselbach's hernia - see Hernia, abdomen, specified site NEC",,0.9902918934822083,,,,,
420,2,黑色呕吐物-见热，黄热,"Vomito negro - see Fever, yellow",,0.9987785220146179,,,,,
420,2,黑色素瘤(恶性)(M8720/3),Melanoma (malignant) (M8720/3),C43.9,0.9979285001754761,,,,,
420,2,注：除在其他处另有说明外，列在下面的黑色素瘤的形态学类型应按部位以“黑色素瘤(恶性)”进行编码，即根据列在“部位分类”下的部位编码。体内部位应编码于这些部位的恶性肿瘤。,"Note: Except where otherwise indicated, the morpholo- gical varieties of melanoma in the list below should be coded by site as for 'Melanoma (malignant)', i.e. according to the list under 'site classification' below. Internal sites should be coded to malignant neoplasm of those sites.",,0.9902626276016235,,,,,
420,3,表面扩散性(M8743/3),superficial spreading (M8743/3),,0.9978519082069397,,,,,
420,3,部位分类,site classification,,0.9940670728683472,,,,,
420,4,包皮,"foreskin, prepuce",C60.0,0.9414198398590088,,,,,
420,4,背,back,C43.5,0.9096052646636963,,,,,
420,4,鼻(外),nose (external),C43.3,0.9279859662055969,,,,,
420,4,鼻唇沟,nasolabial groove,C43.3,0.9682220220565796,,,,,
420,4,鼻翼,ala nasi,C43.3,0.9541842341423035,,,,,
420,4,臂,arm,C43.6,0.9554281234741211,,,,,
420,4,耻骨部,pubes,C43.5,0.9847642779350281,,,,,
420,4,唇(下)(上),lip (lower) (upper),C43.0,0.9437142014503479,,,,,
420,4,大腿,thigh,C43.7,0.9567661285400391,,,,,
421,4,额,brow,C43.3,0.3761047422885895,,,,,
421,4,耳(外),ear (external),C43.2,0.9560860991477966,,,,,
421,4,耳道(外),auditory(auricular) canal (external),C43.2,0.937581479549408,,,,,
421,4,耳廓,"auricle (ear), pinna",C43.2,0.8677953481674194,,,,,
421,4,耳轮,helix,C43.2,0.9329420924186707,,,,,
421,4,腹壁,abdominal wall,C43.5,0.9700035452842712,,,,,
421,4,腹股沟,groin,C43.5,0.9401601552963257,,,,,
421,4,肝(原发性),liver (primary),C22.9,0.3538323640823364,,,,,
421,4,肛门,"anus, anal",C21.0,0.3375227451324463,,,,,
421,5,缘(皮肤),margin (skin),C43.5,0.5358880162239075,,,,,
421,4,肛周皮肤,perianal skin,C43.5,0.35937362909317017,,,,,
421,4,腘窝或间隙,popliteal fossa or space,C43.7,0.9466817378997803,,,,,
421,4,虹膜,iris,C69.4,0.5152317881584167,,,,,
421,4,踝,ankle,C43.7,0.21447719633579254,,,,,
421,4,会阴,perineum,C43.5,0.6025848388671875,,,,,
421,4,颊(外),cheek (external),C43.3,0.39999720454216003,,,,,
421,4,甲,nail,C43.9,0.9558164477348328,,,,,
421,5,脚趾,toe,C43.7,0.8388516306877136,,,,,
421,5,手指,finger,C43.6,0.3462623059749603,,,,,
421,4,肩,shoulder,C43.6,0.44706404209136963,,,,,
421,4,肩胛间区,interscapular region,C43.5,0.5304027795791626,,,,,
421,4,脚趾,toe,C43.7,0.5022357106208801,,,,,
421,4,结膜,conjunctiva,C69.0,0.4017943739891052,,,,,
421,4,颈,neck,C43.4,0.25513139367103577,,,,,
421,4,颏,chin,C43.3,0.6492226123809814,,,,,
421,4,髋,hip,C43.7,0.9327871203422546,,,,,
421,4,眶,orbit,C69.6,0.9409947991371155,,,,,
421,4,泪腺,lacrimal gland,C69.5,0.9606331586837769,,,,,
421,4,脉络膜,choroid,C69.3,0.9850017428398132,,,,,
421,4,眉间,glabella,C43.3,0.9406072497367859,,,,,
421,4,眉毛,eyebrow,C43.3,0.9393064379692078,,,,,
421,4,面部 NEC,face NEC,C43.3,0.955234169960022,,,,,
421,4,男性生殖器(外)NEC,male genital organ (external) NEC,C63.9,0.9683823585510254,,,,,
421,4,颞,temple,C43.3,0.9216340184211731,,,,,
421,4,女性生殖器(外)NEC,female genital organ (external) NEC,C51.9,0.9846274852752686,,,,,
421,4,皮肤 NEC,skin NEC,C43.9,0.9393738508224487,,,,,
421,4,脐,umbilicus,C43.5,0.969451367855072,,,,,
421,4,前臂,forearm,C43.6,0.9704196453094482,,,,,
421,4,前额,forehead,C43.3,0.9724794030189514,,,,,
421,4,球后,retrobulbar,C69.6,0.9544512629508972,,,,,
421,4,躯干 NEC,trunk NEC,C43.5,0.9296841025352478,,,,,
421,4,乳房(女性)(男性),breast (female) (male),C43.5,0.9601143002510071,,,,,
421,4,乳房下襞,submammary fold,C43.5,0.9610944986343384,,,,,
422,4,上肢 NEC,upper limb NEC,C43.6,0.9125932455062866,,,,,
422,4,视网膜,retina,C69.2,0.9669011831283569,,,,,
422,4,手指,finger,C43.6,0.9568598866462708,,,,,
422,4,特指部位NEC-见肿瘤，恶性,"specified site NEC - see Neoplasm, malignant",,0.9689148664474487,,,,,
422,4,头皮,scalp,C43.4,0.9456207752227783,,,,,
422,4,腿,leg,C43.7,0.959094762802124,,,,,
422,4,臀部,"buttock, gluteal region, nates",C43.5,0.984374463558197,,,,,
422,4,外口(耳),external meatus (ear),C43.2,0.9233790040016174,,,,,
422,4,外阴,vulva .,C51.9,0.9130092263221741,,,,,
422,4,膝,knee,C43.7,0.9640984535217285,,,,,
422,4,下颌(外),jaw (external),C43.3,0.9740108251571655,,,,,
422,4,下肢 NEC,lower limb NEC,C43.7,0.9587782025337219,,,,,
422,4,胁腹,flank,C43.5,0.976348340511322,,,,,
422,4,胸壁,chest wall,C43.5,0.9839494228363037,,,,,
422,4,眼,eye,C69.9,0.9616146087646484,,,,,
422,4,眼睑(下)(上),"eyelid, palpebra (lower) (upper)",C43.1,0.9743479490280151,,,,,
422,4,腋襞,"axilla, axillary fold",C43.5,0.9767252802848816,,,,,
422,4,阴部,pudendum,C51.9,0.9561790823936462,,,,,
422,4,阴唇,labium,C51.9,0.9667678475379944,,,,,
422,5,大,majus,C51.0,0.8592832088470459,,,,,
422,5,小,minus,C51.1,0.8894886374473572,,,,,
422,4,阴茎,penis,C60.9,0.9458432793617249,,,,,
422,4,阴囊,scrotum,C63.2,0.3074423372745514,,,,,
422,4,肘,elbow,C43.6,0.9431052207946777,,,,,
422,4,眦(眼),canthus (eye),C43.1,0.9785945415496826,,,,,
422,4,足,foot,C43.7,0.9041664600372314,,,,,
422,4,足跟,heel,C43.7,0.972942590713501,,,,,
422,3,促结缔组织增生性，恶性(M8745/3),"desmoplastic, malignant (M8745/3)",,0.9900270104408264,,,,,
422,3,恶性，软组织的(M9044/3)-见肿瘤，结缔组织，恶性,"malignant, of soft parts (M9044/3) - see Neoplasm, connective tissue, malignant",,0.9877700805664062,,,,,
422,3,见于,in,,0.9410157203674316,,,,,
422,4,癌前黑变病(M8741/3),precancerous melanosis (M8741/3),,0.9558219313621521,,,,,
422,4,哈钦森黑素雀斑(M8742/3),Hutchinson's melanotic freckle (M8742/3),,0.9921095371246338,,,,,
422,4,交界痣(M8740/3),junctional nevus (M8740/3),,0.9282890558242798,,,,,
422,4,巨大色素痣(M8761/3),giant pigmented nevus (M8761/3),,0.9405241012573242,,,,,
422,3,结节性(M8721/3),nodular (M8721/3),,0.9639400839805603,,,,,
422,3,良性(M8720/0)-见痣,benign (M8720/0) - see Nevus,,0.986957848072052,,,,,
422,3,气球细胞(M8722/3),balloon cell (M8722/3),,0.9948430061340332,,,,,
422,3,上皮样细胞(M8771/3),epithelioid cell (M8771/3),,0.9957666993141174,,,,,
422,4,和梭形细胞，混合性(M8770/3),"with spindle cell, mixed (M8770/3)",,0.9914916157722473,,,,,
422,3,神经营养性，恶性(M8745/3),"neurotropic, malignant (M8745/3)",,0.9853875041007996,,,,,
423,3,梭形细胞(M8772/3),spindle cell (M8772/3),,0.4242379665374756,,,,,
423,4,A型(M8773/3),type A (M8773/3),C69.4,0.3917197585105896,,,,,
423,4,B型(M8774/3),type B (M8774/3),C69.4,0.4673113226890564,,,,,
423,4,伴上皮样细胞，混合型(M8770/3),"with epithelioid, mixed (M8770/3)",,0.9309239983558655,,,,,
423,3,退行性，恶性(M8723/3),"regressing, malignant (M8723/3)",,0.505641520023346,,,,,
423,3,无色素性(M8730/3),amelanotic (M8730/3),,0.5315150618553162,,,,,
423,3,幼年(M8770/0)-见痣,juvenile (M8770/0) - see Nevus,,0.4618566930294037,,,,,
423,3,原位(M8720/2),in situ (M8720/2),,0.48401010036468506,,,,,
423,4,包皮,"foreskin, prepuce",D03.8,0.7614139318466187,,,,,
423,4,背,back,D03.5,0.4068523943424225,,,,,
423,4,鼻(外),nose (external),D03.3,0.44227340817451477,,,,,
423,4,鼻翼,ala nasi,D03.3,0.545825719833374,,,,,
423,4,臂,arm,D03.6,0.444098562002182,,,,,
423,4,耻骨部,pubes,D03.5,0.6369633078575134,,,,,
423,4,唇(下)(上),lip (lower) (upper),D03.0,0.4833192825317383,,,,,
423,4,大腿,thigh,D03.7,0.5764537453651428,,,,,
423,4,额,brow,D03.3,0.5996953248977661,,,,,
423,4,耳(外),ear (external),D03.2,0.2442835569381714,,,,,
423,4,耳道,auditory canal,D03.2,0.5208522081375122,,,,,
423,4,耳道(外),auricular canal (external),D03.2,0.3036412000656128,,,,,
423,4,耳廓,"auricle (ear), pinna",D03.2,0.12974728643894196,,,,,
423,4,耳轮,helix,D03.2,0.5174254775047302,,,,,
423,4,腹壁,abdominal wall,D03.5,0.5105510354042053,,,,,
423,4,腹股沟,groin,D03.5,0.34675291180610657,,,,,
423,4,肛门(缘)(皮肤),"anus, anal (margin) (skin)",D03.5,0.4303034842014313,,,,,
423,4,肛周皮肤,perianal skin,D03.5,0.5511853694915771,,,,,
423,4,腘窝或间隙,popliteal fossa or space,D03.7,0.5675565004348755,,,,,
423,4,虹膜,iris,D03.8,0.5183655619621277,,,,,
423,4,踝,ankle,D03.7,0.49099376797676086,,,,,
423,4,会阴,perineum,D03.5,0.5296335220336914,,,,,
423,4,颊(外),cheek (external),D03.3,0.5511433482170105,,,,,
423,4,甲,nail,D03.9,0.4353824257850647,,,,,
423,5,脚趾,toe,D03.7,0.4570642113685608,,,,,
423,5,手指,finger,D03.6,0.5394665598869324,,,,,
423,4,肩,shoulder,D03.6,0.5867656469345093,,,,,
423,4,肩胛间区,interscapular region,D03.5,0.45751953125,,,,,
423,4,脚趾,toe,D03.7,0.45289239287376404,,,,,
423,4,结膜,conjunctiva,D03.8,0.5017076730728149,,,,,
423,4,颈,neck,D03.4,0.49125242233276367,,,,,
423,4,颏,chin,D03.3,0.3123507499694824,,,,,
423,4,髋,hip,D03.7,0.4503399133682251,,,,,
423,4,眶,orbit,D03.8,0.9362370371818542,,,,,
423,4,泪腺,lacrimal gland,D03.8,0.3896069824695587,,,,,
423,4,脉络膜,choroid,D03.8,0.3068544566631317,,,,,
424,4,眉毛,eyebrow,D03.3,0.9293533563613892,,,,,
424,4,面部 NEC,face NEC,D03.3,0.9219328761100769,,,,,
424,4,男性生殖器(外) NEC,male genital organ (external) NEC,D03.8,0.9520578384399414,,,,,
424,4,颞,temple,D03.3,0.8560709357261658,,,,,
424,4,女性生殖器(外)NEC,female genital organ (external) NEC,D03.8,0.9471672177314758,,,,,
424,4,皮肤 NEC,skin NEC,D03.9,0.9355537295341492,,,,,
424,4,脐,umbilicus,D03.5,0.9256591796875,,,,,
424,4,前臂,forearm,D03.6,0.937213659286499,,,,,
424,4,前额,forehead,D03.3,0.9079521298408508,,,,,
424,4,球后,retrobulbar,D03.8,0.925155520439148,,,,,
424,4,躯干 NEC,trunk NEC,D03.5,0.9287639260292053,,,,,
424,4,乳房,breast,D03.5,0.9622985124588013,,,,,
424,4,乳房下襞,submammary fold,D03.5,0.9714380502700806,,,,,
424,4,上肢NEC,upper limb NEC,D03.6,0.9565903544425964,,,,,
424,4,视网膜,retina,D03.8,0.9484514594078064,,,,,
424,4,手,hand,D03.6,0.8552643060684204,,,,,
424,4,手指,finger,D03.6,0.9065953493118286,,,,,
424,4,特指部位NEC,specified site NEC,D03.8,0.9770488739013672,,,,,
424,4,头皮,scalp,D03.4,0.9023140668869019,,,,,
424,4,腿,leg,D03.7,0.9623528718948364,,,,,
424,4,臀部,"buttock, gluteal region",D03.5,0.9777266383171082,,,,,
424,4,外口(耳),external meatus (ear),D03.2,0.9128868579864502,,,,,
424,4,外阴,vulva,D03.8,0.9262406826019287,,,,,
424,4,膝,knee,D03.7,0.9377760887145996,,,,,
424,4,下颌,jaw,D03.3,0.9372881650924683,,,,,
424,4,下肢NEC,lower limb NEC,D03.7,0.9225695729255676,,,,,
424,4,胁腹,flank,D03.5,0.9387804865837097,,,,,
424,4,胸壁,chest wall,D03.5,0.991893470287323,,,,,
424,4,眼,eye,D03.8,0.950077474117279,,,,,
424,4,眼睑(下)(上),eyelid (lower) (upper),D03.1,0.9587647914886475,,,,,
424,4,腋襞,"axilla, axillary fold",D03.5,0.9611895680427551,,,,,
424,4,阴部,pudendum,D03.8,0.9688069224357605,,,,,
424,4,阴唇(大)(小),labium (majus) (minus),D03.8,0.97006756067276,,,,,
424,4,阴茎,penis,D03.8,0.9855595827102661,,,,,
424,4,阴囊,scrotum,D03.8,0.9773062467575073,,,,,
424,4,眦(眼),canthus (eye),D03.1,0.9709361791610718,,,,,
424,4,足,foot,D03.7,0.9090192317962646,,,,,
424,4,足跟,heel,D03.7,0.9391658306121826,,,,,
424,3,肢端着色斑性，恶性(M8744/3),"acral lentiginous, malignant (M8744/3)",,0.9984214305877686,,,,,
424,3,转移性,metastatic,,0.9852889776229858,,,,,
424,4,特指部位 NEC(M8720/6),specified site NEC (M8720/6),C79.8,0.9833991527557373,,,,,
424,4,未特指部位(M8720/6),unspecified site (M8720/6),C80,0.9878349304199219,,,,,
425,2,黑舌病,Glossophytia,K14.3,0.9729474186897278,,,,,
425,2,黑素肉瘤(M8720/3)-另见黑色素瘤,Melanosarcoma (M8720/3) - see also Melanoma,,0.9995447397232056,,,,,
425,3,上皮样细胞(M8771/3)-见黑色素瘤,epithelioid cell (M8771/3) - see Melanoma,,0.981841504573822,,,,,
425,2,黑素上皮瘤(M8720/3)-见黑色素瘤,Melanoepithelioma (M8720/3) - see Melanoma,,0.991677463054657,,,,,
425,2,黑素细胞癌(M8720/3)-见黑色素瘤,Melanocarcinoma (M8720/3) - see Melanoma,,0.9975900650024414,,,,,
425,2,黑素细胞瘤，眼球(M8726/0),"Melanocytoma, eyeball (M8726/0)",D31.4,0.9951933026313782,,,,,
425,2,黑头粉刺,Blackhead,L70.0,0.9999315738677979,,,,,
425,2,黑血症,Melanemia,R79.8,0.9716356992721558,,,,,
425,2,黑牙病，婴儿,"Melanodontia, infantile",K02.4,0.9838840365409851,,,,,
425,2,黑牙折断,Melanodontoclasia,K02.4,0.993534505367279,,,,,
